"endTime","artistName","trackName","msPlayed"
"2022-05-27 23:45","Los del Fuego","Dejame Entrar",16344
"2022-05-27 23:46","La contrà","Entre tú y mil mares",59563
"2022-05-27 23:50","La Fiesta","Entre Tú y Mil Mares / Siempre Estoy Pensando en Ella",217893
"2022-05-27 23:51","Walter Salinas","Un Violinista en tu Tejado",454
"2022-05-27 23:51","Rodrigo","Figurate Tu",1126
"2022-05-27 23:51","Sabroso","La Amo",600
"2022-05-27 23:51","La Barra","Lento",79745
"2022-05-27 23:53","La 2001","Quién",2484
"2022-05-27 23:53","Lisandro Marquez","Ahora que te vas",722
"2022-05-27 23:53","Walter Olmos","Amor Fugitivo",0
"2022-05-27 23:53","La Barra","Sobreviviré",762
"2022-05-27 23:53","Rodrigo","Y Volo Volo",0
"2022-05-27 23:53","La 2001","Amor de Su Cama",94394
"2022-05-27 23:53","La Barra","Ando Buscando un Amor",0
"2022-05-27 23:53","Tyago Griffo","Te Vas",693
"2022-05-27 23:53","Walter Salinas","Vuelve",125
"2022-05-27 23:53","Damián Córdoba","A Tí",1368
"2022-05-27 23:55","La Rhumba","Pobre Corazón",0
"2022-05-27 23:55","Rodrigo","Aprendiz",118318
"2022-05-27 23:55","Walter Salinas","Envuelto en Llamas",804
"2022-05-27 23:55","Tyago Griffo","No Me Mires Asi",0
"2022-05-27 23:55","La Barra","Ni Tú, Ni Yo",1067
"2022-05-27 23:55","La Pachanga","En tus manos",0
"2022-05-27 23:55","La Fiesta","Todo",456
"2022-05-27 23:55","Diego Olmos","Ya no volverá",0
"2022-05-27 23:55","La 2001","Cuando Te Enamores",0
"2022-05-27 23:55","Rodrigo","La novia de Dios",770
"2022-05-27 23:55","Sabroso","Me Da Pena",0
"2022-05-27 23:55","Walter Salinas","Como Te Imaginé",0
"2022-05-27 23:55","Walter Salinas","Sabe Que La Engaño",710
"2022-05-27 23:55","Walter Olmos","Ay Corazón",580
"2022-05-27 23:56","La 2001","Si Esta Casa Hablara",15787
"2022-05-27 23:59","La Contra","Adicto a Tu Piel",199399
"2022-05-28 00:02","La Contra","No Me Enseñaste",182185
"2022-05-28 00:07","La Liga","Entre Vos Yo y el Cielo",263955
"2022-05-28 00:10","Los Cadiz","Antes",213838
"2022-05-28 00:11","La Delio Valdez","Inocente",4201
"2022-05-28 01:19","Aventura","Todavía Me Amas",285226
"2022-05-28 01:20","KAROL G","SEJODIOTO",75735
"2022-05-28 01:26","Aventura","Enseñame a Olvidar",348811
"2022-05-28 01:26","Becky G","MAMIII",5619
"2022-05-28 01:30","Aventura","Amor de Madre",259160
"2022-05-28 01:30","La Liga","Un Pacto para Vivir",0
"2022-05-28 01:31","La Liga","Un Pacto para Vivir",27188
"2022-05-28 01:33","La Nueva Luna","Si Te Vas",135900
"2022-05-28 02:02","La Nueva Luna","Y Ahora Te Vas",173360
"2022-05-28 14:34","Ricky Martin","Tu Recuerdo (feat. La Mari De Chambao & Tommy Torres) - MTV Unplugged Version",247851
"2022-05-28 14:35","Olga Tañón","Mi Forma de Ser",1342
"2022-05-28 14:35","Reik","Los Tragos",34926
"2022-05-28 14:35","Fonseca","Eres Mi Sueño - Versión Radio Edit",1921
"2022-05-28 14:38","Sofía Reyes","Casualidad",193098
"2022-05-28 14:39","Maná","Mariposa Traicionera",55613
"2022-05-28 14:42","Carlos Vives","Canción Bonita",169553
"2022-05-28 14:45","zzoilo","Mon Amour - Remix",161801
"2022-05-28 14:45","Soraya","Qué Bonito",801
"2022-05-28 14:47","Reik","Perfecta",174932
"2022-05-28 14:48","Fonseca","Cartagena",40656
"2022-05-28 14:50","Sofía Reyes","Mal de Amores",83760
"2022-05-28 18:43","Wisin & Yandel","Recordar",129246
"2022-05-28 18:44","La Fiesta","Entre Tú y Mil Mares / Siempre Estoy Pensando en Ella",51400
"2022-05-28 18:47","Laura Pausini","Entre tú y mil mares",195697
"2022-05-28 18:50","Sin Bandera","Mientes Tan Bien",147720
"2022-05-28 18:50","Maná","Manda Una Señal",3675
"2022-05-28 18:55","Maná","Ángel De Amor",295573
"2022-05-28 18:55","Maná","Cuando Los Ángeles Lloran",8619
"2022-05-28 18:59","Maná","Bendita Tu Luz",264708
"2022-05-28 19:00","Maná","Vivir Sin Aire",13551
"2022-05-30 11:25","Nuestro Día","Oficios que no sobrevivieron",889557
"2022-05-30 12:41","Nuestro Día","Abusos y denuncias tiñen al fútbol argentino",1834083
"2022-05-30 13:06","Nuestro Día","Tamo chelo: vida y obra de El Noba",1315551
"2022-05-30 13:19","Nuestro Día","Hablamos de violencia obstétrica en la Semana del Parto Respetado",159547
"2022-05-30 14:33","Nuestro Día","Hablamos de violencia obstétrica en la Semana del Parto Respetado",1519644
"2022-05-30 15:01","Nuestro Día","Nuestra agenda del viernes 27 de mayo ",1649214
"2022-05-30 15:10","Nuestro Día","¿Qué pasa con la Cumbre de las Américas y por qué es importante?",554292
"2022-05-30 15:30","Nuestro Día","Top Gun y el romance entre Hollywood y los militares",0
"2022-05-30 15:30","Nuestro Día","Celebramos a las hamburguesas, clásicas y exóticas",1225252
"2022-05-30 15:30","Nuestro Día","Nuestra agenda del viernes 27 de mayo ",3648
"2022-05-30 15:48","Nuestro Día","Top Gun y el romance entre Hollywood y los militares",1031385
"2022-05-30 16:03","Nuestro Día","Susana y Yatra en el subte + los fantasmas de Maru Botana",607754
"2022-06-01 11:38","Nuestro Día","Nuestra agenda del lunes 30 de mayo",1860616
"2022-06-01 11:48","Nuestro Día","Hoy es el Día Nacional de la Donación de Órganos",596453
"2022-06-01 12:13","Nuestro Día","¿Beber… semen… incrementa… las posibilidades… de embarazo…?",1329993
"2022-06-01 12:39","Nuestro Día","Los gobernadores están en una",1536187
"2022-06-01 12:54","Nuestro Día","¿Hay extraterrestres malos esperando para invadirnos?",926616
"2022-06-01 13:53","Nuestro Día","¿Cómo podemos hacer un aporte real al cuidado del medio ambiente?",1333894
"2022-06-01 14:22","Nuestro Día","Nuestra agenda del martes 31 de mayo",1762860
"2022-06-01 14:31","Nuestro Día","Lluvia de estrellas: ¿show visual o peligro real?",547004
"2022-06-01 14:51","Nuestro Día","¿Reconocen la ironía los robots?",728132
"2022-06-02 11:44","Nuestro Día","Data Duda vía satélite desde Japón",1869207
"2022-06-02 12:10","Nuestro Día","¿Hay que modificar la Ley Nacional de Salud Mental?",1557921
"2022-06-02 12:37","Nuestro Día","Nuestra agenda del miércoles 1 de junio",1597905
"2022-06-02 13:00","Nuestro Día","Causa Alperovich: impunidad y silencio",545044
"2022-06-02 13:19","Nuestro Día","Conocé Groove, un espacio multiplataforma de Tierra del Fuego",1171565
"2022-06-02 14:01","Nuestro Día","Las aventuras de Flor en la Iglesia de la Cienciología",1791358
"2022-06-02 14:17","Nuestro Día","Camus Hacker, condenado",918675
"2022-06-02 14:36","Nuestro Día","Instrucciones para administrar la plata",566187
"2022-06-02 15:48","Nuestro Día","Instrucciones para administrar la plata",1091869
"2022-06-02 15:53","Nuestro Día","Nuestra agenda del jueves 2 de junio",47190
"2022-06-03 11:34","Nuestro Día","Nuestra agenda del jueves 2 de junio",1502029
"2022-06-03 11:44","Nuestro Día","¿Hay una fórmula para terminar con la inflación?",624478
"2022-06-03 11:45","Nuestro Día","Niños y niñas pobres: pongámonos en sus zapatillas",4204
"2022-06-03 12:19","Nuestro Día","Nuestra agenda del viernes 3 de junio",1780321
"2022-06-03 12:29","Nuestro Día","¿Un político que cobra un sueldo del Estado… es empleado mío?",612961
"2022-06-03 12:52","Nuestro Día","Niños y niñas pobres: pongámonos en sus zapatillas",1362170
"2022-06-03 13:16","Nuestro Día","Hablemos del racismo en el fandom de Star Wars",1405598
"2022-06-03 13:43","Nuestro Día","Carlitos Maidana contra el tabaco en el deporte",1624144
"2022-06-03 15:25","Nuestro Día","La Reina Isabel anda de jubileo. ¿Y eso qué significa?",995487
"2022-06-03 15:27","Nuestro Día","Nuestra agenda del viernes 3 de junio",103468
"2022-06-03 15:54","Nuestro Día","Nuestra agenda del jueves 26 de mayo",1036960
"2022-06-04 13:32","Mario Luis","Voy a Olvidarme de Mí",196395
"2022-06-04 13:38","Ke Personajes","Si No Te Tengo / Ángel / Aquello Que Pasó",313009
"2022-06-04 13:41","La Contra","No Me Enseñaste",182185
"2022-06-04 13:45","La Nueva Luna","Y Ahora Te Vas",230157
"2022-06-04 13:48","Los Charros","Amores Como el Nuestro",196302
"2022-06-04 13:51","La Repandilla","La Mejor de Todas",208609
"2022-06-04 13:59","Dalila","Dejémoslo Así",58624
"2022-06-06 11:30","Nuestro Día","Nuestra agenda del lunes 6 de junio",1123104
"2022-06-06 11:38","Nuestro Día","“Tomé frío”: diferenciando tos, mocos, resfrío y gripe",425669
"2022-06-06 12:02","Nuestro Día","Internet cuántico: ¿el futuro de la red?",1336216
"2022-06-06 12:40","Nuestro Día","MILFs seducidas y abandonadas, con Juana Groisman",2132924
"2022-06-06 13:00","Nuestro Día","Notinarcos: del narcosatanismo al narcocanibalismo",1238275
"2022-06-06 13:02","Nuestro Día","Mitos y verdades de chinos en Argentina, con Eva y Harry",113164
"2022-06-06 13:23","Nuestro Día","Argentina, potencia del metaverso",1244776
"2022-06-06 13:31","Nuestro Día","Batman Desenterrado y otros murciélagos para escuchar",381643
"2022-06-06 13:45","Nuestro Día","¿Qué está pasando con la inflación en el Reino Unido?",626336
"2022-06-06 14:12","Nuestro Día","Los peligros de escalar a la fama",1194710
"2022-06-06 14:32","Nuestro Día","La previa de las presidenciales en Colombia ",449113
"2022-06-07 11:38","Nuestro Día","Nuestra agenda del martes 7 de junio",1335798
"2022-06-07 11:47","Nuestro Día","Jugadas políticas: ¿cuándo salen bien y cuándo malen sal?",527280
"2022-06-07 12:11","Nuestro Día","Chaco quiere celebrar su Día del Heavy Metal",1389244
"2022-06-07 12:40","Nuestro Día","En off: todo sobre los cambios en el gabinete",1390644
"2022-06-07 13:05","Nuestro Día","Lo escuché en un podcast: el flagelo de los “Disney Adults”",1532003
"2022-06-07 13:35","Nuestro Día","Tras la pista de las voces: reconocer el habla para resolver casos",1779950
"2022-06-07 13:37","Nuestro Día","Nuestra agenda del martes 7 de junio",111193
"2022-06-07 13:50","Nuestro Día","Lifting brasileño: peligro hegemónico",98960
"2022-06-08 11:39","Nuestro Día","Nuestra agenda del miércoles 8 de junio",1592286
"2022-06-08 12:03","Nuestro Día","Caso Arcoiris: censura y allanamiento en La Rioja",561645
"2022-06-08 12:29","Nuestro Día","Pros y contras de hacer pis en la ducha",1113756
"2022-06-08 13:02","Nuestro Día","No es amor… lo que tu sientes se llama obsesión",860903
"2022-06-09 11:38","Nuestro Día","Data Duda: meta vino y necrofilia",1389319
"2022-06-09 12:02","Nuestro Día","Cinco minutos al futuro: memes",1428793
"2022-06-09 12:03","Nuestro Día","Nuestra agenda del miércoles 8 de junio",21519
"2022-06-09 12:33","Nuestro Día","Nuestra agenda del jueves 9 de junio",1653794
"2022-06-09 12:41","Nuestro Día","¿Quiénes son Tincho, Mili-Pili, Raúl y Mabel?",487224
"2022-06-09 13:42","Nuestro Día","El juego del desestrés",1179689
"2022-06-09 14:48","Nuestro Día","¿Por qué hay personas que aún no tuvieron Covid-19?",1655466
"2022-06-09 15:12","Nuestro Día","Una Flor y muchas cartas",1439892
"2022-06-09 15:41","Nuestro Día","Instrucciones para hacer el aguante, por La Cope",218040
"2022-06-10 12:08","Nuestro Día","Nuestra agenda del viernes 10 de junio ",1449459
"2022-06-10 12:32","Nuestro Día","¿Qué nos dejó la Cumbre de las Américas? ",396620
"2022-06-10 12:55","Nuestro Día","Un poquito de Norte Argentino, por favor ",981159
"2022-06-10 14:01","Nuestro Día","Hostigamiento, tolerancia y alto rendimiento ",1838718
"2022-06-10 14:27","Nuestro Día","¿Cuál es el mejor año en la historia del cine?",1433901
"2022-06-10 14:52","Nuestro Día","Un hito en la historia de la subrogación de vientres ",1245840
"2022-06-10 14:53","Nuestro Día","Nuestra agenda del viernes 10 de junio ",98328
"2022-06-10 15:03","Nuestro Día","Instrucciones para hacer el aguante, por La Cope",542520
"2022-06-10 15:20","Shakira","Te Felicito",172268
"2022-06-10 15:21","Shakira","Hips Don't Lie (feat. Wyclef Jean)",45835
"2022-06-10 15:24","Shakira","Dia de Enero",163315
"2022-06-10 15:28","Celia Cruz","La Vida Es Un Carnaval",278894
"2022-06-10 15:33","Johnny Pacheco","Quimbara",291990
"2022-06-10 15:35","Celia Cruz","Te Busco",129064
"2022-06-10 15:40","Celia Cruz","La Negra Tiene Tumbao",253399
"2022-06-10 15:43","Celia Cruz","La Negra Tiene Tumbao",226756
"2022-06-10 15:46","Shakira","Te Felicito",172268
"2022-06-10 15:50","KAROL G","PROVENZA",210256
"2022-06-10 15:58","Bad Bunny","Ojitos Lindos",160474
"2022-06-11 12:49","Shakira","Te Felicito",172268
"2022-06-11 12:50","Shakira","Hips Don't Lie (feat. Wyclef Jean)",33419
"2022-06-11 12:54","Eagles","Hotel California - 2013 Remaster",252585
"2022-06-11 12:59","Kate Bush","Running Up That Hill (A Deal With God)",298956
"2022-06-11 13:00","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",79312
"2022-06-11 13:04","The Beach Boys","California Dreamin'",201804
"2022-06-11 13:08","Talking Heads","Psycho Killer",258925
"2022-06-11 13:11","Dead Or Alive","You Spin Me Round (Like a Record)",194792
"2022-06-11 13:14","Mae Arnette","Chica Mejicanita",147980
"2022-06-11 13:15","Extreme","Play With Me",65462
"2022-06-11 13:19","Falco","Rock Me Amadeus - The Gold Mix",226139
"2022-06-11 13:21","Ricky Nelson","Travelin' Man",140178
"2022-06-11 13:22","Baltimora","Tarzan Boy",90269
"2022-06-11 13:27","Kate Bush","Running Up That Hill (A Deal With God)",298956
"2022-06-11 13:40","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",145223
"2022-06-11 15:34","Kate Bush","Running Up That Hill (A Deal With God)",573634
"2022-06-11 15:35","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",31142
"2022-06-11 15:39","Talking Heads","Psycho Killer",258925
"2022-06-11 15:42","Dead Or Alive","You Spin Me Round (Like a Record)",194792
"2022-06-11 15:43","Mae Arnette","Chica Mejicanita",73310
"2022-06-11 15:47","Extreme","Play With Me",207888
"2022-06-11 15:50","KISS","Detroit Rock City - Single Version",216015
"2022-06-11 15:54","The Cramps","I Was A Teenage Werewolf",183646
"2022-06-11 15:57","Musical Youth","Pass the Dutchie",202872
"2022-06-11 15:59","The Surfaris","Wipe Out",134048
"2022-06-11 16:03","Starpoint","Object Of My Desire - Single Version",234173
"2022-06-11 16:07","Falco","Rock Me Amadeus - The Gold Mix",226139
"2022-06-11 16:09","Ricky Nelson","Travelin' Man",140178
"2022-06-11 16:13","Baltimora","Tarzan Boy",229343
"2022-06-11 16:16","Louis Armstrong","Dream a Little Dream of Me",186618
"2022-06-11 16:19","Dorian Zero","In Transit to Bermuda",202361
"2022-06-11 16:22","Makeup And Vanity Set","Into Hell",152521
"2022-06-11 16:26","The Lloyd Langton Group","Got Your Number",214947
"2022-06-11 16:29","The Cramps","Fever",210366
"2022-06-11 16:30","Thom Yorke","5.17",46693
"2022-06-11 16:36","Nick Cave & The Bad Seeds","Red Right Hand - 2011 Remastered Version",334818
"2022-06-11 16:41","Kate Bush","Running Up That Hill (A Deal With God)",298956
"2022-06-11 16:43","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",165117
"2022-06-11 18:09","The Beach Boys","California Dreamin'",185605
"2022-06-12 13:39","Kate Bush","Running Up That Hill (A Deal With God)",298956
"2022-06-12 13:39","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",10741
"2022-06-12 13:44","Kate Bush","Running Up That Hill (A Deal With God)",298956
"2022-06-12 13:47","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",165117
"2022-06-12 14:08","The Beach Boys","California Dreamin'",59685
"2022-06-13 11:00","Kate Bush","Running Up That Hill (A Deal With God)",298956
"2022-06-13 11:01","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",45150
"2022-06-13 11:03","Gaten Matarazzo","Never Ending Story",125503
"2022-06-13 11:05","The Beach Boys","California Dreamin'",2008
"2022-06-13 11:05","Naeleck","All My Heroes - Radio Edit",110755
"2022-06-13 11:07","The Sometimes Island","Magical Thinking",1400
"2022-06-13 11:07","Extreme","Play With Me",21301
"2022-06-13 11:07","Dead Or Alive","You Spin Me Round (Like a Record)",2585
"2022-06-13 11:07","Kyle Dixon & Michael Stein","The First I love You",8397
"2022-06-13 11:07","Talking Heads","Psycho Killer",126947
"2022-06-13 11:11","KISS","Detroit Rock City - Single Version",216015
"2022-06-13 11:14","The Cramps","I Was A Teenage Werewolf",183646
"2022-06-13 11:14","Naeleck","Creep",11377
"2022-06-13 12:07","Nuestro Día","Nuestra agenda del lunes 13 de junio",1309024
"2022-06-13 12:18","Nuestro Día","¿Por qué se busca prohibir el lenguaje inclusivo?",628355
"2022-06-13 12:36","Nuestro Día","Canciones viejas vs. canciones nuevas",1019594
"2022-06-13 12:43","Nuestro Día","Seis grados de Laurita Fernández",419985
"2022-06-13 13:08","Nuestro Día","¿Cómo son los exorcismos hoy y qué opina la iglesia?",1501704
"2022-06-13 13:16","Bombs Away","Running Up That Hill",22657
"2022-06-13 13:16","Nuestro Día","Nuestra agenda del lunes 13 de junio",349449
"2022-06-13 13:17","Louis Armstrong","Dream a Little Dream of Me",35576
"2022-06-13 13:52","Nuestro Día","Mitos y verdades de chinos en Argentina, con Eva y Harry",1734495
"2022-06-13 13:54","Nuestro Día","Nuestra agenda del lunes 6 de junio",72461
"2022-06-13 14:23","Nuestro Día","Instrucciones para cuando hace frío, por La Cope",1755684
"2022-06-13 14:37","Nuestro Día","Nuestra agenda del jueves 26 de mayo",822455
"2022-06-13 14:46","Nuestro Día","¿Está cumpliendo Gabriel Boric con sus promesas de campaña?",509545
"2022-06-13 14:51","Kate Bush","Running Up That Hill (A Deal With God)",298956
"2022-06-13 14:54","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",165117
"2022-06-13 15:09","Kyle Dixon & Michael Stein","Stranger Things",67546
"2022-06-13 15:11","KISS","Detroit Rock City - Single Version",3112
"2022-06-13 15:11","Gaten Matarazzo","Never Ending Story",121122
"2022-06-13 15:13","Naeleck","Creep",74537
"2022-06-13 15:17","Bombs Away","Running Up That Hill",31470
"2022-06-13 15:17","Louis Armstrong","Dream a Little Dream of Me",1860
"2022-06-13 15:17","ZOË","Loin d'ici (far from here)",2848
"2022-06-13 15:17","Baltimora","Tarzan Boy",229343
"2022-06-13 15:18","Mötley Crüe","Home Sweet Home",57452
"2022-06-13 15:22","Fukkk Offf","Pacific Coast Highway",204683
"2022-06-13 15:25","Foreigner","Cold as Ice",200272
"2022-06-13 15:27","REBORN","Jesus, Take the Wheel",67730
"2022-06-13 15:28","Naeleck","Danse Macabre - Macrowave Remix",2167
"2022-06-13 15:29","Band of Silver","Chasing a Stranger",92365
"2022-06-13 15:31","The Surfaris","Wipe Out",134048
"2022-06-13 15:35","Starpoint","Object Of My Desire - Single Version",234173
"2022-06-13 15:39","The Police","Every Breath You Take",253956
"2022-06-13 15:43","Musical Youth","Pass the Dutchie",202872
"2022-06-13 15:46","Kyle Dixon & Michael Stein","Eulogy",219916
"2022-06-13 15:51","The Cars","Moving in Stereo",286139
"2022-06-13 15:53","The Who","Baba O'Riley - ConfidentialMX Remix",104842
"2022-06-13 15:54","Howard Jones","Things Can Only Get Better",73110
"2022-06-13 15:56","Peter Gabriel","Heroes",123108
"2022-06-13 15:58","Kyle Dixon & Michael Stein","Kids",113355
"2022-06-13 16:55","Shakira","Te Felicito",172268
"2022-06-13 16:59","Shakira","Hips Don't Lie (feat. Wyclef Jean)",218151
"2022-06-13 17:02","Shakira","Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground)",202687
"2022-06-13 17:05","Black Eyed Peas","GIRL LIKE ME",157992
"2022-06-14 20:45","Kate Bush","Running Up That Hill (A Deal With God)",298933
"2022-06-14 20:45","Journey","Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix",14268
"2022-06-14 20:50","La Liga","Entre Vos Yo y el Cielo",263955
"2022-06-14 20:50","Mario Luis","Qué Vuelva",0
"2022-06-14 20:50","Damas Gratis","Perrito Malvado",21573
"2022-06-14 20:52","Sebastian Mendoza","No Aguanto Mas",7029
"2022-06-14 20:52","Mario Luis","Qué Vuelva",99265
"2022-06-14 20:55","Mario Luis","Tu Historia Entre Mis Dedos",197455
